StartTime,Site,SiteID,Address,Latitude,Longitude,pm25,co,no,no2,nox,ozone,so2,temp_f,weather,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,windchill_f,observation_datetime,station_id,Location
11/6/15 16:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,11.99,NULL,2.9,21,24,NULL,1.5,72,Mostly Cloudy,from the Southwest at 8.1 gusting to 20.7 MPH (7 g,Southwest,230,8.1,20.7,NULL,00:00.0,KLGA,Rooftop
11/1/15 17:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,15,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,South at 9.2 MPH (8 KT),South,200,9.2,NULL,62,00:00.0,KLGA,Rooftop
11/10/15 3:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,6.2,NULL,NULL,NULL,NULL,6,NULL,55,Overcast,East at 6.9 MPH (6 KT),East,70,6.9,NULL,53,00:00.0,KLGA,Rooftop
11/10/15 7:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,1.4,267.2,7.4,33.4,40.9,6,0.5,57,Light Rain,Northeast at 8.1 MPH (7 KT),Northeast,40,8.1,NULL,55,00:00.0,KLGA,Rooftop
11/10/15 2:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,1.5,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,East at 6.9 MPH (6 KT),East,70,6.9,NULL,52,00:00.0,KLGA,Rooftop
11/2/15 23:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,11.4,NULL,NULL,NULL,NULL,NULL,NULL,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 7:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,20.1,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 5:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,26.3,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 21:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,16.7,NULL,NULL,NULL,NULL,NULL,NULL,72,Overcast,Southwest at 11.5 MPH (10 KT),Southwest,240,11.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 9:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,11.1,NULL,NULL,NULL,NULL,NULL,NULL,61,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,60,00:00.0,KLGA,Rooftop
11/5/15 15:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,11.4,NULL,NULL,NULL,NULL,NULL,NULL,67,Overcast,South at 8.1 MPH (7 KT),South,170,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 17:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,5.7,NULL,NULL,NULL,NULL,8,NULL,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 20:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,3.1,NULL,NULL,NULL,NULL,NULL,NULL,57,Mostly Cloudy,from the Northwest at 16.1 gusting to 23.0 MPH (14,Northwest,310,16.1,23,53,00:00.0,KLGA,Rooftop
11/6/15 20:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,16.6,NULL,NULL,NULL,NULL,NULL,NULL,71,Overcast,Southwest at 11.5 MPH (10 KT),Southwest,220,11.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 20:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,6.7,NULL,NULL,NULL,NULL,NULL,NULL,52,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 6:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,28,NULL,60,Fog/Mist,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/10/15 4:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,4,NULL,NULL,NULL,NULL,NULL,NULL,56,Overcast,Northeast at 10.4 MPH (9 KT),Northeast,60,10.4,NULL,53,00:00.0,KLGA,Rooftop
11/1/15 9:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,27,NULL,59,Overcast,from the Southwest at 15.0 gusting to 21.9 MPH (13,Southwest,210,15,21.9,56,00:00.0,KLGA,Rooftop
11/1/15 13:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,9.6,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,62,00:00.0,KLGA,Rooftop
11/2/15 6:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,8.46,617.28,58.6,35.9,94.4,0,1.1,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 3:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,12.22,NULL,109.9,47.2,157,NULL,3.2,56,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 20:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,16,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 4.6 MPH (4 KT),South,180,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 4:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,21.8,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 20:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,17.7,NULL,NULL,NULL,NULL,NULL,NULL,61,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,60,00:00.0,KLGA,Rooftop
11/3/15 6:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,18.2,NULL,NULL,NULL,NULL,NULL,NULL,53,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 23:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,15.1,NULL,NULL,NULL,NULL,NULL,NULL,58,Overcast,East at 3.5 MPH (3 KT),East,80,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 5:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,5,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 5.8 MPH (5 KT),South,200,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 5:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,25.15,1524.11,265.4,42.2,307.6,0,1.6,53,Fair,North at 4.6 MPH (4 KT),North,340,4.6,NULL,52,00:00.0,KLGA,Rooftop
11/1/15 3:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,4.6,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/6/15 6:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,6.2,NULL,NULL,NULL,NULL,NULL,NULL,66,Mostly Cloudy,Southwest at 8.1 MPH (7 KT),Southwest,220,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 18:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,24,NULL,62,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,61,00:00.0,KLGA,Rooftop
11/3/15 2:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,15,NULL,NULL,NULL,NULL,NULL,NULL,53,Fair,North at 3.5 MPH (3 KT),North,340,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 6:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,5.5,NULL,NULL,NULL,NULL,17,NULL,56,Light Rain,Southwest at 5.8 MPH (5 KT),Southwest,210,5.8,NULL,55,00:00.0,KLGA,Rooftop
11/4/15 14:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,11.4,NULL,NULL,NULL,NULL,NULL,NULL,69,Fair,Southeast at 6.9 MPH (6 KT),Southeast,130,6.9,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 22:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,23,NULL,61,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 15:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,10.9,NULL,NULL,NULL,NULL,NULL,NULL,73,Fair,Southwest at 9.2 MPH (8 KT),Southwest,210,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 3:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,5.2,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/9/15 0:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,400,14.7,31.2,45.9,1,1.6,50,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 2:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,5.3,NULL,NULL,NULL,NULL,NULL,NULL,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,00:00.0,KLGA,Rooftop
11/4/15 18:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,13.8,NULL,NULL,NULL,NULL,NULL,NULL,61,Fair,Southeast at 5.8 MPH (5 KT),Southeast,140,5.8,NULL,61,00:00.0,KLGA,Rooftop
11/1/15 2:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,5.5,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,Southwest at 6.9 MPH (6 KT),Southwest,210,6.9,NULL,52,00:00.0,KLGA,Rooftop
11/4/15 20:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,13.8,NULL,NULL,NULL,NULL,8,NULL,59,Fair,East at 3.5 MPH (3 KT),East,100,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 13:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,2,NULL,NULL,NULL,NULL,NULL,NULL,60,Mostly Cloudy,Variable at 6.9 MPH (6 KT),Variable,999,6.9,NULL,59,00:00.0,KLGA,Rooftop
11/5/15 7:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,32.17,NULL,36.8,51,87.7,NULL,2.9,60,Fog/Mist,East at 5.8 MPH (5 KT),East,70,5.8,NULL,60,00:00.0,KLGA,Rooftop
11/4/15 0:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,15,NULL,59,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 9:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,18.87,623.74,62.4,38.8,101.2,5,3.4,55,Partly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 22:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,900,63.8,50.7,114.5,1,3.7,61,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 3:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,7.3,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 5.8 MPH (5 KT),South,190,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 18:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,11.1,NULL,NULL,NULL,NULL,NULL,NULL,61,Fair,Southeast at 5.8 MPH (5 KT),Southeast,140,5.8,NULL,61,00:00.0,KLGA,Rooftop
11/1/15 3:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,3.1,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/1/15 23:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,15,NULL,NULL,NULL,NULL,NULL,NULL,60,Mostly Cloudy,Southwest at 8.1 MPH (7 KT),Southwest,220,8.1,NULL,59,00:00.0,KLGA,Rooftop
11/8/15 22:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,4.1,NULL,NULL,NULL,NULL,7,NULL,53,Fair,Northwest at 3.5 MPH (3 KT),Northwest,330,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 3:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,100,0.6,11.1,11.7,23,0.5,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/1/15 20:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,15.45,331.7,0.3,20.4,20.7,13,0.5,61,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,60,00:00.0,KLGA,Rooftop
11/1/15 13:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,7.3,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,62,00:00.0,KLGA,Rooftop
11/4/15 1:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,11.8,NULL,NULL,NULL,NULL,NULL,NULL,57,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 13:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,20.44,380.81,8.8,29,37.8,22,0.2,71,Mostly Cloudy,South at 8.1 MPH (7 KT),South,190,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 2:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,21.7,NULL,NULL,NULL,NULL,NULL,NULL,58,Fog/Mist,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 11:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,19.8,NULL,NULL,NULL,NULL,NULL,NULL,61,Mostly Cloudy,from the West at 11.5 gusting to 18.4 MPH (10 gust,West,250,11.5,18.4,59,00:00.0,KLGA,Rooftop
11/2/15 23:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,4,NULL,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 10:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,2.7,NULL,NULL,NULL,NULL,27,NULL,53,Partly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,50,00:00.0,KLGA,Rooftop
11/8/15 19:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,8,NULL,NULL,NULL,NULL,NULL,NULL,54,Fair,North at 5.8 MPH (5 KT),North,340,5.8,NULL,53,00:00.0,KLGA,Rooftop
11/1/15 6:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,6.7,140.64,0.3,10.9,11.3,21,0.8,56,Light Rain,Southwest at 5.8 MPH (5 KT),Southwest,210,5.8,NULL,55,00:00.0,KLGA,Rooftop
11/6/15 13:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,200,4.7,13.9,18.6,17,0.2,73,Mostly Cloudy,from the Southwest at 16.1 gusting to 26.5 MPH (14,Southwest,220,16.1,26.5,NULL,00:00.0,KLGA,Rooftop
11/7/15 10:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,2.9,NULL,NULL,NULL,NULL,NULL,NULL,62,Overcast,North at 5.8 MPH (5 KT),North,340,5.8,NULL,62,00:00.0,KLGA,Rooftop
11/2/15 18:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,5,NULL,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 12:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,0.7,NULL,NULL,NULL,NULL,NULL,NULL,56,Partly Cloudy,from the Northwest at 6.9 gusting to 16.1 MPH (6 g,Northwest,300,6.9,16.1,54,00:00.0,KLGA,Rooftop
11/9/15 4:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,11.4,NULL,NULL,NULL,NULL,NULL,NULL,47,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/10/15 1:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,4.78,435.15,12.2,37.7,50,2,0.7,54,Overcast,Northeast at 5.8 MPH (5 KT),Northeast,60,5.8,NULL,53,00:00.0,KLGA,Rooftop
11/7/15 17:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,6.2,NULL,NULL,NULL,NULL,12,NULL,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,00:00.0,KLGA,Rooftop
11/1/15 18:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,16.6,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,61,00:00.0,KLGA,Rooftop
11/3/15 11:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,9,NULL,NULL,NULL,NULL,NULL,NULL,68,Fair,Southwest at 8.1 MPH (7 KT),Southwest,230,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 10:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,7.8,NULL,NULL,NULL,NULL,18,NULL,59,Mostly Cloudy,Southwest at 12.7 MPH (11 KT),Southwest,230,12.7,NULL,57,00:00.0,KLGA,Rooftop
11/1/15 16:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,13.9,NULL,NULL,NULL,NULL,NULL,NULL,64,Mostly Cloudy,West at 6.9 MPH (6 KT),West,250,6.9,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 20:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,14,NULL,66,Fog/Mist,South at 4.6 MPH (4 KT),South,180,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 12:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,7.6,NULL,NULL,NULL,NULL,NULL,NULL,64,Fair,Northeast at 9.2 MPH (8 KT),Northeast,50,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 11:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,22.1,NULL,NULL,NULL,NULL,NULL,NULL,68,Fair,Southwest at 8.1 MPH (7 KT),Southwest,230,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 18:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,10.8,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 17:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,7.4,NULL,NULL,NULL,NULL,NULL,NULL,56,Mostly Cloudy,South at 6.9 MPH (6 KT),South,180,6.9,NULL,54,00:00.0,KLGA,Rooftop
11/2/15 15:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,6.2,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,62,00:00.0,KLGA,Rooftop
11/3/15 10:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,19.4,NULL,NULL,NULL,NULL,NULL,NULL,66,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 8:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,5,NULL,NULL,NULL,NULL,NULL,NULL,50,Partly Cloudy,from the Northwest at 9.2 gusting to 17.3 MPH (8 g,Northwest,320,9.2,17.3,46,00:00.0,KLGA,Rooftop
11/8/15 9:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,1.7,139.78,2,6.2,8.3,28,0.4,51,Partly Cloudy,from the Northwest at 9.2 gusting to 19.6 MPH (8 g,Northwest,330,9.2,19.6,48,00:00.0,KLGA,Rooftop
11/9/15 8:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,14.5,NULL,NULL,NULL,NULL,NULL,NULL,54,A Few Clouds,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 23:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,400,20.5,32,52.6,1,1.8,53,Fair,North at 3.5 MPH (3 KT),North,340,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 13:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,9.21,283.34,11.3,28.4,39.7,13,0.6,63,Mostly Cloudy,West at 8.1 MPH (7 KT),West,270,8.1,NULL,63,00:00.0,KLGA,Rooftop
11/4/15 5:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,19.6,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 7:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,13,NULL,NULL,NULL,NULL,NULL,NULL,51,A Few Clouds,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 11:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,5.6,NULL,NULL,NULL,NULL,12,NULL,57,Mostly Cloudy,Southwest at 8.1 MPH (7 KT),Southwest,210,8.1,NULL,55,00:00.0,KLGA,Rooftop
11/7/15 12:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,2.8,NULL,NULL,NULL,NULL,NULL,NULL,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,00:00.0,KLGA,Rooftop
11/1/15 3:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,5.2,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/9/15 14:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,300,10.9,29.2,40.2,17,0.9,57,Mostly Cloudy,South at 11.5 MPH (10 KT),South,180,11.5,NULL,54,00:00.0,KLGA,Rooftop
11/9/15 2:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,7.1,NULL,NULL,NULL,NULL,NULL,NULL,48,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 4:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,5.3,NULL,NULL,NULL,NULL,NULL,NULL,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 1:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,23,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 15:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,200,5.6,22.8,28.4,12,0.4,73,Mostly Cloudy,from the Southwest at 11.5 gusting to 17.3 MPH (10,Southwest,230,11.5,17.3,NULL,00:00.0,KLGA,Rooftop
11/4/15 3:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,23.5,NULL,NULL,NULL,NULL,NULL,NULL,56,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 14:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,1.8,NULL,NULL,NULL,NULL,18,NULL,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,00:00.0,KLGA,Rooftop
11/1/15 20:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,18.6,NULL,NULL,NULL,NULL,NULL,NULL,61,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,60,00:00.0,KLGA,Rooftop
11/8/15 8:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,1.1,NULL,NULL,NULL,NULL,NULL,NULL,50,Partly Cloudy,from the Northwest at 9.2 gusting to 17.3 MPH (8 g,Northwest,320,9.2,17.3,46,00:00.0,KLGA,Rooftop
11/9/15 4:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,14,NULL,47,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 15:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,8.31,172.55,0.9,9.6,10.5,29,0.4,65,Mostly Cloudy,West at 13.8 MPH (12 KT),West,260,13.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 20:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,17,NULL,NULL,NULL,NULL,NULL,NULL,71,Overcast,Southwest at 11.5 MPH (10 KT),Southwest,220,11.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 3:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,28,NULL,50,Partly Cloudy,from the Northwest at 18.4 gusting to 25.3 MPH (16,Northwest,320,18.4,25.3,44,00:00.0,KLGA,Rooftop
